0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.971348739587209575e+00 0.000000000000000000e+00
7.327466069786420455e+00 0.000000000000000000e+00
7.597751620245546178e+00 0.000000000000000000e+00
7.763890444839688598e+00 0.000000000000000000e+00
8.649137614692058662e+00 0.000000000000000000e+00
9.137635352677820677e+00 0.000000000000000000e+00
2.248081468314168774e+01 0.000000000000000000e+00
2.314413013954366960e+01 0.000000000000000000e+00
2.323339876171365503e+01 0.000000000000000000e+00
2.375041286511483563e+01 0.000000000000000000e+00
2.378140891447941030e+01 0.000000000000000000e+00
2.394754773907355627e+01 0.000000000000000000e+00
2.620777965873864090e+01 0.000000000000000000e+00
2.674711091768231341e+01 0.000000000000000000e+00
2.688721306081020757e+01 0.000000000000000000e+00
2.725916565318514984e+01 0.000000000000000000e+00
2.760756124804301592e+01 0.000000000000000000e+00
2.785428980098506457e+01 0.000000000000000000e+00
3.422955723429161878e+01 0.000000000000000000e+00
3.508380835477941417e+01 0.000000000000000000e+00
3.529210180650937900e+01 0.000000000000000000e+00
3.530202054230605313e+01 0.000000000000000000e+00
3.551279367798517939e+01 0.000000000000000000e+00
3.560330214212975619e+01 0.000000000000000000e+00
3.563801771741808011e+01 0.000000000000000000e+00
3.578555891239347631e+01 0.000000000000000000e+00
3.594053915921636388e+01 0.000000000000000000e+00
3.602236872953886149e+01 0.000000000000000000e+00
3.623438170719257556e+01 1.143305956290007240e-08
3.643771579102421043e+01 0.000000000000000000e+00
3.648978915395670697e+01 6.554920582839895808e-03
3.651334615147379026e+01 4.959179756928146573e-05
3.667948497606792557e+01 5.691260303497262057e-07
3.675511533651750540e+01 3.380336624772171776e-03
3.682702617104332177e+01 2.580945378741229937e-05
3.733784106457157748e+01 0.000000000000000000e+00
3.884052953776635775e+01 0.000000000000000000e+00
3.953484104353292139e+01 0.000000000000000000e+00
3.979892738411913911e+01 0.000000000000000000e+00
4.020435570980782103e+01 0.000000000000000000e+00
4.292704868599243184e+01 0.000000000000000000e+00
6.015961229072364347e+01 2.748366968506641772e-04
6.027491759435986296e+01 2.940296259211213161e-04
6.044725562882692316e+01 4.800705662867435475e-06
6.063199208303981180e+01 7.714617137328161865e-03
6.064811002870940371e+01 3.512175035851233806e-02
6.075225675457438257e+01 6.000701455563060144e-04
6.079937074960854915e+01 2.718180659647572231e-02
6.083780585082061521e+01 5.270112788957021649e-03
6.108329456178807959e+01 2.104444492716904536e-02
6.126927085797554895e+01 7.493920111126984457e-05
6.144408857639177768e+01 1.552518789625074308e-02
6.149244241340051786e+01 7.643761094210119525e-04
6.479290174974086369e+01 7.097561519837210231e-03
6.485613369044460796e+01 1.033816452959760625e-05
6.488341021388544050e+01 1.371654156901064639e-02
6.515493560631914249e+01 6.428671146617296920e-08
6.560623808506740318e+01 1.623146823544785108e-02
6.568062860354241650e+01 3.176605484518073844e-05
6.871576175732197100e+01 3.807104883958910800e-03
6.871948128324571314e+01 1.054207146793209897e-03
6.926997111996064405e+01 1.433110786767658223e-07
7.270929275745429265e+01 0.000000000000000000e+00
7.376439827782456859e+01 0.000000000000000000e+00
7.631723290349125932e+01 0.000000000000000000e+00
7.779140501127059792e+01 0.000000000000000000e+00
7.814104044810306959e+01 0.000000000000000000e+00
7.819683333695931537e+01 0.000000000000000000e+00
7.864813581570757606e+01 0.000000000000000000e+00
7.871384744036046754e+01 0.000000000000000000e+00
7.888618547482755616e+01 0.000000000000000000e+00
7.895065725750585273e+01 0.000000000000000000e+00
7.899901109451460002e+01 0.000000000000000000e+00
7.906720240311668135e+01 0.000000000000000000e+00
7.906844224509127628e+01 0.000000000000000000e+00
7.915027181541374546e+01 0.000000000000000000e+00
7.918870691662583283e+01 0.000000000000000000e+00
7.929905285236372947e+01 0.000000000000000000e+00
8.049921988376021886e+01 0.000000000000000000e+00
8.410344050387344339e+01 1.889361291314190510e-06
8.442579941726506831e+01 1.738525429979061567e-03
8.464029207886794381e+01 4.522441196750944838e-03
8.465764986651211643e+01 5.828013504508676315e-04
8.472832085906335919e+01 1.298112336483204718e-02
8.481758948123332686e+01 7.647612987747721264e-05
8.483742695282666091e+01 5.159735620278303042e-03
8.489074015773374526e+01 2.821840348000386313e-05
8.495397209843748954e+01 8.974764314241798907e-03
8.575367017204361275e+01 2.221122665379008868e-06
8.604875256199439093e+01 1.071456097080625150e-03
8.616281802365605813e+01 1.755646912535085977e-05
8.662155955425180309e+01 0.000000000000000000e+00
8.669099070482847935e+01 0.000000000000000000e+00
8.692408099605012239e+01 0.000000000000000000e+00
8.698607309477927174e+01 0.000000000000000000e+00
8.700343088242341594e+01 0.000000000000000000e+00
8.769650254621542729e+01 0.000000000000000000e+00
8.971248559688760338e+01 0.000000000000000000e+00
8.984142916224425335e+01 0.000000000000000000e+00
8.991829936466841389e+01 0.000000000000000000e+00
8.993565715231260072e+01 0.000000000000000000e+00
9.006832024359297861e+01 0.000000000000000000e+00
9.130196300830321832e+01 0.000000000000000000e+00
9.210786029178225931e+01 1.008089762694464975e-04
9.279845227162509502e+01 3.348335868276111627e-02
9.292367631105798864e+01 5.049701472732535815e-04
9.310717292329628947e+01 2.382610654212783622e-03
9.359319097733288118e+01 1.540170087640899089e-03
9.379900474511367747e+01 1.303184885554151823e-02
9.611254986968583580e+01 0.000000000000000000e+00
9.624521296096622791e+01 0.000000000000000000e+00
9.628736758810207164e+01 0.000000000000000000e+00
9.634068079300914178e+01 0.000000000000000000e+00
9.636547763250082710e+01 0.000000000000000000e+00
9.739206678745564716e+01 0.000000000000000000e+00
9.993126315140192162e+01 0.000000000000000000e+00
1.086709092302385642e+02 7.355351520668320514e-04
1.088234097931122761e+02 1.936415764979918240e-08
1.103967692588583134e+02 1.293012046356963251e-05
1.110414870856415490e+02 3.167737257133412549e-03
1.111853087546932102e+02 6.135274037050538441e-03
1.116527291791110486e+02 2.676552210693329981e-03
1.122838087441738537e+02 1.440025712774539897e-02
1.125106998255225932e+02 6.020261261694892702e-05
1.266597764394654888e+02 3.147039037442148388e-05
1.268110371603646485e+02 4.898763731467232693e-03
1.273478887353591773e+02 1.044282471046879129e-02
1.273912832044695449e+02 8.926922956340281804e-06
1.275003892982328750e+02 7.161753437713931809e-03
1.276330523895132814e+02 1.526366271161427339e-05
1.277533170610478663e+02 1.045841005028086885e-05
1.278401059992686442e+02 6.374579824480928851e-03
1.281872617521519544e+02 3.991312146685073498e-06
1.282653717965506814e+02 5.373455657153332473e-04
1.289758012479868228e+02 4.767511087590248063e-05
1.292721234799122101e+02 5.438264347230552416e-03
1.307958892666748625e+02 1.269014352425714541e-06
1.319278649894692990e+02 2.402816456051948268e-03
1.423970906228494471e+02 2.457721702241814346e-04
1.435166679258979912e+02 1.835796563838056322e-03
